A,B,C,D,E1,E2,E3,F1,F2,F3,F4,G11,G12,G13,G14,G21,G22,G23,G24,G25,G26,G31,G32,G33,G34,G35,H,I,J
0.1,-1.79999999999936,E,B,496,33.6,6.917,H,0.6209,0.590300000000001,1.59,15,25,15,213,2.86251264999277,2.34205580453954,3.24012927799952,8800,3.601,83,,,,,,A18,C,1.00800000000021
0.5,-1.00000000000122,E,B,496,30.7,7.0867,H,0.6238,0.588270000000001,0.57,15,25,15,213,2.79396616196537,2.2859723143353,3.34429496222912,8800,3.601,83,,,,,,A18,C,1.0799999999994
0.4,-0.499999999998835,E,B,496,23.8,7.2959,H,0.6267,0.586240000000001,2.59,15,25,15,213,2.7138529859236,2.22042517030113,3.48490003775275,8800,3.601,83,,,,,,A18,C,1.80000000000028
1.4,-0.0999999999997669,E,B,496,21.3999999999999,7.4478,H,0.6296,0.584210000000001,0.57,15,25,15,213,2.65850318214775,2.17513896721179,3.65774468414126,8800,3.601,83,,,,,,A18,C,0.936000000000377
1.8,1.19999999999987,A,B,528,17,5.5134,H,0.5745,0.6228,0.57,15,25,15,245,3.59125040809664,3.59125040809664,2.66145833333333,8800,5.482,115,,,,,,A18,D,0.503999999999465
0.4,1.19999999999987,B,B,528,18.8,5.524,H,0.5774,0.620750000000002,0.57,15,25,15,245,3.58435916002897,3.58435916002897,2.66145833333333,8800,5.482,115,,,,,,A18,D,0.504000000000104
2.2,1.50000000000006,E,B,528,37.8,5.5393,H,0.5803,0.618720000000002,0.57,15,25,15,245,3.5744588666438,3.5744588666438,2.66145833333333,8800,5.482,115,,,,,,A18,D,1.58400000000015
3.7,1.29999999999963,E,B,528,55.4,5.5548,H,0.5832,0.616690000000002,0.57,15,25,15,245,3.56448476992871,3.56448476992871,2.66145833333333,8800,5.482,115,,,,,,A18,D,2.23200000000055
3.7,0.799999999999912,E,B,528,46.4,5.5856,H,0.5861,0.614660000000002,0.57,15,25,15,245,3.54482956173016,3.54482956173016,2.66145833333333,8800,5.482,115,,,,,,A18,D,2.44800000000005
2.5,0.400000000000844,E,B,528,37.9,5.6278,H,0.589,0.612630000000002,0.57,15,25,15,245,3.51824869398344,3.51824869398344,2.66145833333333,8800,5.482,115,,,,,,A18,D,1.08000000000004
2.9,-0.300000000000189,E,B,528,30.8,5.6708,H,0.5919,0.610600000000002,0.57,15,25,15,245,3.49157085420047,3.49157085420047,2.66145833333333,8800,5.482,115,,,,,,A18,D,1.58400000000015
2.8,-0.199999999999534,E,B,528,30.2,5.7422,H,0.5948,0.608570000000002,0.57,15,25,15,245,3.44815575911671,3.44815575911671,2.66145833333333,8800,5.482,115,,,,,,A18,D,2.08800000000025
2.2,-0.500000000000611,E,B,528,42,5.8084,H,0.5977,0.606540000000002,0.57,15,25,15,245,3.40885613938434,3.40885613938434,2.66145833333333,8800,5.482,115,,,,,,A18,D,2.37600000000022
3.7,-0.399999999999956,E,B,528,38.7,5.891,H,0.6006,0.604510000000001,0.57,15,25,15,245,3.36105924291292,3.36105924291292,2.66145833333333,8800,5.482,115,,,,,,A18,D,2.44799999999941
3,-0.799999999999912,E,B,528,31.4,6.0066,H,0.6035,0.602480000000001,0.57,15,25,15,245,3.29637398861253,3.29637398861253,2.66145833333333,8800,5.482,115,,,,,,A18,D,2.52000000000052
3.5,-0.900000000000567,E,B,528,22.6,6.1388,H,0.6064,0.600450000000001,0.57,15,25,15,245,3.22538606893856,3.22538606893856,2.66145833333333,8800,5.482,115,,,,,,A18,D,2.73600000000002
2.9,-1.59999999999982,E,B,528,23.2,6.2669,H,0.6093,0.598420000000001,0.57,15,25,15,245,3.1594568287351,3.1594568287351,2.66145833333333,8800,5.482,115,,,,,,A18,D,2.44800000000005
3.8,-1.79999999999936,E,B,528,19.2,6.4017,H,0.6122,0.596390000000001,0.57,15,25,15,245,3.09292844088289,3.09292844088289,2.66145833333333,8800,5.482,115,,,,,,A18,D,2.01600000000042
2.3,-2.59999999999927,E,B,528,22.8,6.5808,H,0.6151,0.594360000000001,0.59,15,25,15,245,3.00875273522976,3.00875273522976,2.66145833333333,8800,5.482,115,,,,,,A18,D,1.58400000000015
2.4,-2.29999999999997,E,B,528,28.6,6.7412,H,0.618,0.592330000000001,0.57,15,25,15,245,2.93716252299294,2.93716252299294,2.6797419110932,8800,5.482,115,,,,,,A18,D,1.22400000000034
1.2,-2.7999999999988,E,B,528,33.6,6.917,H,0.6209,0.590300000000001,1.59,15,25,15,245,2.86251264999277,2.86251264999277,2.73385907831209,8800,5.482,115,,,,,,A18,D,0.0719999999998322
1.2,-1.70000000000137,E,B,528,30.7,7.0867,H,0.6238,0.588270000000001,0.57,15,25,15,245,2.79396616196537,2.79396616196537,2.82174887438082,8800,5.482,115,,,,,,A18,D,0.3599999999998
0.9,-1.09999999999921,E,B,528,23.8,7.2959,H,0.6267,0.586240000000001,2.59,15,25,15,245,2.7138529859236,2.7138529859236,2.94038440685388,8800,5.482,115,,,,,,A18,D,0.288000000000608
1.2,-0.500000000000611,E,B,528,21.3999999999999,7.4478,H,0.6296,0.584210000000001,0.57,15,25,15,245,2.65850318214775,2.65850318214775,3.08622207724419,8800,5.482,115,,,,,,A18,D,1.00800000000021
0.34,-1.03,A,B,721,17.4,5.5134,H,0.5745,0.6228,0.57,15,25,15,57,3.59125040809664,0.870606159538579,13.0304297969961,415,1.25,3,,,,,,A19,A,0
0.96,-0.66,B,B,721,21,5.524,H,0.5774,0.620750000000002,0.57,15,25,15,57,3.58435916002897,0.868935553946416,12.0977105559046,415,1.25,3,,,,,,A19,A,0
0.84,-0.8,E,B,721,41.5,5.5393,H,0.5803,0.618720000000002,0.57,15,25,15,57,3.5744588666438,0.86653548282274,11.2268473176776,415,1.25,3,,,,,,A19,A,0
2.49,-1.16,E,B,721,59,5.5548,H,0.5832,0.616690000000002,0.57,15,25,15,57,3.56448476992871,0.864117519982718,10.4333408213498,415,1.25,3,,,,,,A19,A,0
1.41,-1.57,E,B,721,52.8,5.5856,H,0.5861,0.614660000000002,0.57,15,25,15,57,3.54482956173016,0.859352621025494,9.73612349420674,415,1.25,3,,,,,,A19,A,0
2.26,-2.1,E,B,721,42.4,5.6278,H,0.589,0.612630000000002,0.57,15,25,15,57,3.51824869398344,0.852908774299015,9.15721577197155,415,1.25,3,,,,,,A19,A,0
2.17,-1.91,E,B,721,36.4,5.6708,H,0.5919,0.610600000000002,0.57,15,25,15,57,3.49157085420047,0.846441419200113,8.7202121932006,415,1.25,3,,,,,,A19,A,0
0.1,-2.01,E,B,721,35.4,5.7422,H,0.5948,0.608570000000002,0.57,15,25,15,57,3.44815575911671,0.835916547664658,8.44716524607187,415,1.25,3,,,,,,A19,A,0
2.83,-1.81,E,B,721,48,5.8084,H,0.5977,0.606540000000002,0.57,15,25,15,57,3.40885613938434,0.826389367123476,8.35416666666667,415,1.25,3,,,,,,A19,A,0
3.57,-1.26,E,B,721,43,5.891,H,0.6006,0.604510000000001,0.57,15,25,15,57,3.36105924291292,0.814802240706162,8.35416666666667,415,1.25,3,,,,,,A19,A,0
2.51,-1.27,E,B,721,37.4,6.0066,H,0.6035,0.602480000000001,0.57,15,25,15,57,3.29637398861253,0.79912096693637,8.35416666666667,415,1.25,3,,,,,,A19,A,0
3.04,-0.97,E,B,721,27.8,6.1388,H,0.6064,0.600450000000001,0.57,15,25,15,57,3.22538606893856,0.781911774288135,8.35416666666667,415,1.25,3,,,,,,A19,A,0
3.14,-1.09,E,B,721,28.6,6.2669,H,0.6093,0.598420000000001,0.57,15,25,15,57,3.1594568287351,0.765928928178206,8.35416666666667,415,1.25,3,,,,,,A19,A,0
1.91,-1.06,E,B,721,22.4,6.4017,H,0.6122,0.596390000000001,0.57,15,25,15,57,3.09292844088289,0.749800834153428,8.35416666666667,415,1.25,3,,,,,,A19,A,0
1.24,-1.01,E,B,721,26,6.5808,H,0.6151,0.594360000000001,0.59,15,25,15,57,3.00875273522976,0.729394602479942,8.35416666666667,415,1.25,3,,,,,,A19,A,0
1.17,-0.9,E,B,721,31.8,6.7412,H,0.618,0.592330000000001,0.57,15,25,15,57,2.93716252299294,0.71203939951344,8.44716524607187,415,1.25,3,,,,,,A19,A,0
0.77,-1,E,B,721,35.7,6.917,H,0.6209,0.590300000000001,1.59,15,25,15,57,2.86251264999277,0.693942460604308,8.7202121932006,415,1.25,3,,,,,,A19,A,0
1.46,-0.66,E,B,721,31,7.0867,H,0.6238,0.588270000000001,0.57,15,25,15,57,2.79396616196537,0.677325130173424,9.15721577197155,415,1.25,3,,,,,,A19,A,0
0.06,-0.71,E,B,721,26.6,7.2959,H,0.6267,0.586240000000001,2.59,15,25,15,57,2.7138529859236,0.657903754163297,9.73612349420674,415,1.25,3,,,,,,A19,A,0
0.26,-0.24,E,B,721,23.3999999999996,7.4478,H,0.6296,0.584210000000001,0.57,15,25,15,57,2.65850318214775,0.644485619914606,10.4333408213498,415,1.25,3,,,,,,A19,A,0
0.11,0.457142857142934,A,B,725,17.4,5.5134,H,0.5745,0.6228,0.57,15,25,15,61,3.59125040809664,1.41473500925019,8.01872602892069,415,2.98,7,,,,,,A19,B,0.246857142857024
0.79,0.714285714285445,B,B,725,21,5.524,H,0.5774,0.620750000000002,0.57,15,25,15,61,3.58435916002897,1.41202027516293,7.44474495747972,415,2.98,7,,,,,,A19,B,0.689142857143352
0.61,0.399999999999956,E,B,725,41.5,5.5393,H,0.5803,0.618720000000002,0.57,15,25,15,61,3.5744588666438,1.40812015958695,6.90882911857082,415,2.98,7,,,,,,A19,B,0.606857142856825
2.83,0.214285714285722,E,B,725,59,5.5548,H,0.5832,0.616690000000002,0.57,15,25,15,61,3.56448476992871,1.40419096997192,6.42051742852296,415,2.98,7,,,,,,A19,B,1.78971428571423
1.47,-0.257142857142512,E,B,725,52.8,5.5856,H,0.5861,0.614660000000002,0.57,15,25,15,61,3.54482956173016,1.39644800916643,5.99146061181953,415,2.98,7,,,,,,A19,B,1.01828571428499
2.49,-0.499999999999723,E,B,725,42.4,5.6278,H,0.589,0.612630000000002,0.57,15,25,15,61,3.51824869398344,1.3859767582359,5.63520970582864,415,2.98,7,,,,,,A19,B,1.62514285714309
2.46,-0.771428571429311,E,B,725,36.4,5.6708,H,0.5919,0.610600000000002,0.57,15,25,15,61,3.49157085420047,1.37546730620018,5.36628442658499,415,2.98,7,,,,,,A19,B,1.56342857142803
0.5,-0.871428571429078,E,B,725,35.4,5.7422,H,0.5948,0.608570000000002,0.57,15,25,15,61,3.44815575911671,1.35836438995507,5.19825553604423,415,2.98,7,,,,,,A19,B,0.0719999999998322
3.34,-0.671428571428656,E,B,725,48,5.8084,H,0.5977,0.606540000000002,0.57,15,25,15,61,3.40885613938434,1.34288272157565,5.14102564102564,415,2.98,7,,,,,,A19,B,2.03657142857125
3.86,-0.285714285714,E,B,725,43,5.891,H,0.6006,0.604510000000001,0.57,15,25,15,61,3.36105924291292,1.32405364114751,5.14102564102564,415,2.98,7,,,,,,A19,B,2.57142857142824
2.97,-0.357142857143167,E,B,725,37.4,6.0066,H,0.6035,0.602480000000001,0.57,15,25,15,61,3.29637398861253,1.2985715712716,5.14102564102564,415,2.98,7,,,,,,A19,B,1.8102857142857
3.61,-0.0571428571429777,E,B,725,27.8,6.1388,H,0.6064,0.600450000000001,0.57,15,25,15,61,3.22538606893856,1.27060663321822,5.14102564102564,415,2.98,7,,,,,,A19,B,2.19085714285761
3.31,-0.228571428570135,E,B,725,28.6,6.2669,H,0.6093,0.598420000000001,0.57,15,25,15,61,3.1594568287351,1.24463450828958,5.14102564102564,415,2.98,7,,,,,,A19,B,2.2628571428568
2.37,-0.0857142857135784,E,B,725,22.4,6.4017,H,0.6122,0.596390000000001,0.57,15,25,15,61,3.09292844088289,1.21842635549932,5.14102564102564,415,2.98,7,,,,,,A19,B,1.37828571428606
1.41,0.128571428572144,E,B,725,26,6.5808,H,0.6151,0.594360000000001,0.59,15,25,15,61,3.00875273522976,1.18526622902991,5.14102564102564,415,2.98,7,,,,,,A19,B,0.894857142856793
1.46,0.300000000001077,E,B,725,31.8,6.7412,H,0.618,0.592330000000001,0.57,15,25,15,61,2.93716252299294,1.15706402420934,5.19825553604423,415,2.98,7,,,,,,A19,B,0.843428571428433
0.66,0.199999999999534,E,B,725,35.7,6.917,H,0.6209,0.590300000000001,1.59,15,25,15,61,2.86251264999277,1.127656498482,5.36628442658499,415,2.98,7,,,,,,A19,B,0.555428571428465
1.69,0.714285714284557,E,B,725,31,7.0867,H,0.6238,0.588270000000001,0.57,15,25,15,61,2.79396616196537,1.10065333653181,5.63520970582864,415,2.98,7,,,,,,A19,B,1.04914285714315
0.11,0.428571428571445,E,B,725,26.6,7.2959,H,0.6267,0.586240000000001,2.59,15,25,15,61,2.7138529859236,1.06909360051536,5.99146061181953,415,2.98,7,,,,,,A19,B,0.041142857142944
0.09,0.7857142857155,E,B,725,23.3999999999996,7.4478,H,0.6296,0.584210000000001,0.57,15,25,15,61,2.65850318214775,1.04728913236123,6.42051742852296,415,2.98,7,,,,,,A19,B,0.185142857142608
0.1,0.300000000000189,A,B,730,17.4,5.5134,H,0.5745,0.6228,0.57,15,25,15,66,3.59125040809664,1.9588638589618,5.79130213199828,415,3.84,12,,,,,,A19,C,0.0822857142858879
0.55,0.59999999999949,B,B,730,21,5.524,H,0.5774,0.620750000000002,0.57,15,25,15,66,3.58435916002897,1.95510499637944,5.37676024706869,415,3.84,12,,,,,,A19,C,0.56571428571452
0.55,0.350000000000072,E,B,730,41.5,5.5393,H,0.5803,0.618720000000002,0.57,15,25,15,66,3.5744588666438,1.94970483635116,4.98970991896782,415,3.84,12,,,,,,A19,C,0.442285714285688
3.25,0.0500000000007716,E,B,730,59,5.5548,H,0.5832,0.616690000000002,0.57,15,25,15,66,3.56448476992871,1.94426441996111,4.63704036504436,415,3.84,12,,,,,,A19,C,2.03657142857125
1.7,-0.349999999999184,E,B,730,52.8,5.5856,H,0.5861,0.614660000000002,0.57,15,25,15,66,3.54482956173016,1.93354339730736,4.32716599742522,415,3.84,12,,,,,,A19,C,1.05942857142793
2.75,-0.600000000000378,E,B,730,42.4,5.6278,H,0.589,0.612630000000002,0.57,15,25,15,66,3.51824869398344,1.91904474217278,4.0698736764318,415,3.84,12,,,,,,A19,C,1.78971428571423
2.8,-0.899999999999679,E,B,730,36.4,5.6708,H,0.5919,0.610600000000002,0.57,15,25,15,66,3.49157085420047,1.90449319320025,3.87564986364471,415,3.84,12,,,,,,A19,C,1.76914285714211
0.8,-1.24999999999975,E,B,730,35.4,5.7422,H,0.5948,0.608570000000002,0.57,15,25,15,66,3.44815575911671,1.88081223224548,3.75429566492083,415,3.84,12,,,,,,A19,C,0.3599999999998
3.75,-1.04999999999933,E,B,730,48,5.8084,H,0.5977,0.606540000000002,0.57,15,25,15,66,3.40885613938434,1.85937607602782,3.71296296296296,415,3.84,12,,,,,,A19,C,2.40685714285711
4.3,-0.549999999999606,E,B,730,43,5.891,H,0.6006,0.604510000000001,0.57,15,25,15,66,3.36105924291292,1.83330504158886,3.71296296296296,415,3.84,12,,,,,,A19,C,2.77714285714232
3.4,-0.750000000000028,E,B,730,37.4,6.0066,H,0.6035,0.602480000000001,0.57,15,25,15,66,3.29637398861253,1.79802217560683,3.71296296296296,415,3.84,12,,,,,,A19,C,2.13942857142861
4.25,-0.399999999999956,E,B,730,27.8,6.1388,H,0.6064,0.600450000000001,0.57,15,25,15,66,3.22538606893856,1.7593014921483,3.71296296296296,415,3.84,12,,,,,,A19,C,2.60228571428577
3.55,-0.700000000000145,E,B,730,28.6,6.2669,H,0.6093,0.598420000000001,0.57,15,25,15,66,3.1594568287351,1.72334008840096,3.71296296296296,415,3.84,12,,,,,,A19,C,2.38628571428563
2.8,-0.450000000000728,E,B,730,22.4,6.4017,H,0.6122,0.596390000000001,0.57,15,25,15,66,3.09292844088289,1.68705187684521,3.71296296296296,415,3.84,12,,,,,,A19,C,1.70742857142898
1.55,-0.199999999999534,E,B,730,26,6.5808,H,0.6151,0.594360000000001,0.59,15,25,15,66,3.00875273522976,1.64113785557987,3.71296296296296,415,3.84,12,,,,,,A19,C,1.01828571428562
1.8,0.0499999999998835,E,B,730,31.8,6.7412,H,0.618,0.592330000000001,0.57,15,25,15,66,2.93716252299294,1.60208864890524,3.75429566492083,415,3.84,12,,,,,,A19,C,1.04914285714315
0.45,-0.0499999999998835,E,B,730,35.7,6.917,H,0.6209,0.590300000000001,1.59,15,25,15,66,2.86251264999277,1.56137053635969,3.87564986364471,415,3.84,12,,,,,,A19,C,0.473142857142577
1.9,0.549999999998718,E,B,730,31,7.0867,H,0.6238,0.588270000000001,0.57,15,25,15,66,2.79396616196537,1.5239815428902,4.0698736764318,415,3.84,12,,,,,,A19,C,1.21371428571429
0.35,0.0499999999998835,E,B,730,26.6,7.2959,H,0.6267,0.586240000000001,2.59,15,25,15,66,2.7138529859236,1.48028344686742,4.32716599742522,415,3.84,12,,,,,,A19,C,0.0822857142858879
0.1,0.400000000000844,E,B,730,23.3999999999996,7.4478,H,0.6296,0.584210000000001,0.57,15,25,15,66,2.65850318214775,1.45009264480786,4.63704036504436,415,3.84,12,,,,,,A19,C,0.061714285714416
0.2,-0.542857142856512,A,B,735,17.4,5.5134,H,0.5745,0.6228,0.57,15,25,15,71,3.59125040809664,2.50299270867341,4.53232340765083,415,5.8,17,,,,,,A19,D,0.0719999999998322
0.4,-0.157142857143633,B,B,735,21,5.524,H,0.5774,0.620750000000002,0.57,15,25,15,71,3.58435916002897,2.49818971759595,4.20789932379289,415,5.8,17,,,,,,A19,D,0.395999999999717
0.6,-0.271428571427812,E,B,735,41.5,5.5393,H,0.5803,0.618720000000002,0.57,15,25,15,71,3.5744588666438,2.49128951311538,3.90499037136612,415,5.8,17,,,,,,A19,D,0.395999999999717
3.5,-0.742857142856934,E,B,735,59,5.5548,H,0.5832,0.616690000000002,0.57,15,25,15,71,3.56448476992871,2.48433786995031,3.62898811177385,415,5.8,17,,,,,,A19,D,2.3400000000003
1.9,-1.05714285714242,E,B,735,52.8,5.5856,H,0.5861,0.614660000000002,0.57,15,25,15,71,3.54482956173016,2.4706387854483,3.38647773711539,415,5.8,17,,,,,,A19,D,1.22399999999971
2.9,-1.45714285714327,E,B,735,42.4,5.6278,H,0.589,0.612630000000002,0.57,15,25,15,71,3.51824869398344,2.45211272610967,3.18511852938141,415,5.8,17,,,,,,A19,D,1.97999999999986
3,-1.55714285714303,E,B,735,36.4,5.6708,H,0.5919,0.610600000000002,0.57,15,25,15,71,3.49157085420047,2.43351908020032,3.03311728459151,415,5.8,17,,,,,,A19,D,2.01599999999914
0.9,-2.12857142857192,E,B,735,35.4,5.7422,H,0.5948,0.608570000000002,0.57,15,25,15,71,3.44815575911671,2.40326007453589,2.9381444334163,415,5.8,17,,,,,,A19,D,0.575999999999937
3.9,-1.9285714285715,E,B,735,48,5.8084,H,0.5977,0.606540000000002,0.57,15,25,15,71,3.40885613938434,2.37586943047999,2.90579710144928,415,5.8,17,,,,,,A19,D,2.7000000000001
4.6,-1.28571428571433,E,B,735,43,5.891,H,0.6006,0.604510000000001,0.57,15,25,15,71,3.36105924291292,2.34255644203022,2.90579710144928,415,5.8,17,,,,,,A19,D,3.09599999999982
3.6,-1.54285714285773,E,B,735,37.4,6.0066,H,0.6035,0.602480000000001,0.57,15,25,15,71,3.29637398861253,2.29747277994206,2.90579710144928,415,5.8,17,,,,,,A19,D,2.44800000000069
4.6,-1.17142857142838,E,B,735,27.8,6.1388,H,0.6064,0.600450000000001,0.57,15,25,15,71,3.22538606893856,2.24799635107839,2.90579710144928,415,5.8,17,,,,,,A19,D,3.0599999999999
3.7,-1.55714285714303,E,B,735,28.6,6.2669,H,0.6093,0.598420000000001,0.57,15,25,15,71,3.1594568287351,2.20204566851234,2.90579710144928,415,5.8,17,,,,,,A19,D,2.5559999999998
3,-1.25714285714373,E,B,735,22.4,6.4017,H,0.6122,0.596390000000001,0.57,15,25,15,71,3.09292844088289,2.15567739819111,2.90579710144928,415,5.8,17,,,,,,A19,D,2.01599999999978
1.6,-1.02857142857182,E,B,735,26,6.5808,H,0.6151,0.594360000000001,0.59,15,25,15,71,3.00875273522976,2.09700948212983,2.90579710144928,415,5.8,17,,,,,,A19,D,1.11599999999996
2,-0.728571428570746,E,B,735,31.8,6.7412,H,0.618,0.592330000000001,0.57,15,25,15,71,2.93716252299294,2.04711327360114,2.9381444334163,415,5.8,17,,,,,,A19,D,1.29600000000018
0.3,-0.8142857142861,E,B,735,35.7,6.917,H,0.6209,0.590300000000001,1.59,15,25,15,71,2.86251264999277,1.99508457423739,3.03311728459151,415,5.8,17,,,,,,A19,D,0.323999999999245
2,-0.20000000000131,E,B,735,31,7.0867,H,0.6238,0.588270000000001,0.57,15,25,15,71,2.79396616196537,1.94730974924859,3.18511852938141,415,5.8,17,,,,,,A19,D,1.36800000000001
0.5,-0.785714285713723,E,B,735,26.6,7.2959,H,0.6267,0.586240000000001,2.59,15,25,15,71,2.7138529859236,1.89147329321948,3.38647773711539,415,5.8,17,,,,,,A19,D,0.252000000000692
0.2,-0.399999999999068,E,B,735,23.3999999999996,7.4478,H,0.6296,0.584210000000001,0.57,15,25,15,71,2.65850318214775,1.85289615725449,3.62898811177385,415,5.8,17,,,,,,A19,D,0.0720000000004717
0,-0.26,A,B,740,17.4,5.5134,H,0.5745,0.6228,0.57,15,25,15,76,3.59125040809664,3.04712155838503,3.72297994199889,415,6.6,22,,,,,,A19,E,0.143999999999664
0.3,0.06,B,B,740,21,5.524,H,0.5774,0.620750000000002,0.57,15,25,15,76,3.58435916002897,3.04127443881246,3.45648873025844,415,6.6,22,,,,,,A19,E,0.287999999999968
1.2,-0.13,E,B,740,41.5,5.5393,H,0.5803,0.618720000000002,0.57,15,25,15,76,3.5744588666438,3.03287418987959,3.2076706621936,415,6.6,22,,,,,,A19,E,0.431999999999633
3.9,-0.46,E,B,740,59,5.5548,H,0.5832,0.616690000000002,0.57,15,25,15,76,3.56448476992871,3.02441131993951,2.98095452038566,415,6.6,22,,,,,,A19,E,2.51999999999988
2.4,-0.84,E,B,740,52.8,5.5856,H,0.5861,0.614660000000002,0.57,15,25,15,76,3.54482956173016,3.00773417358923,2.78174956977335,415,6.6,22,,,,,,A19,E,1.36800000000001
4.2,-1.24,E,B,740,42.4,5.6278,H,0.589,0.612630000000002,0.57,15,25,15,76,3.51824869398344,2.98518071004655,2.61634736342044,415,6.6,22,,,,,,A19,E,2.08800000000025
3,-1.34,E,B,740,36.4,5.6708,H,0.5919,0.610600000000002,0.57,15,25,15,76,3.49157085420047,2.9625449672004,2.49148919805731,415,6.6,22,,,,,,A19,E,2.15999999999944
1.7,-1.77,E,B,740,35.4,5.7422,H,0.5948,0.608570000000002,0.57,15,25,15,76,3.44815575911671,2.9257079168263,2.41347578459196,415,6.6,22,,,,,,A19,E,0.647999999999769
4.3,-1.57,E,B,740,48,5.8084,H,0.5977,0.606540000000002,0.57,15,25,15,76,3.40885613938434,2.89236278493217,2.38690476190476,415,6.6,22,,,,,,A19,E,2.80799999999985
5.1,-1.21,E,B,740,43,5.891,H,0.6006,0.604510000000001,0.57,15,25,15,76,3.36105924291292,2.85180784247157,2.38690476190476,415,6.6,22,,,,,,A19,E,3.31199999999995
4.4,-1.26,E,B,740,37.4,6.0066,H,0.6035,0.602480000000001,0.57,15,25,15,76,3.29637398861253,2.79692338427729,2.38690476190476,415,6.6,22,,,,,,A19,E,2.59200000000035
4.7,-1.03,E,B,740,27.8,6.1388,H,0.6064,0.600450000000001,0.57,15,25,15,76,3.22538606893856,2.73669121000847,2.38690476190476,415,6.6,22,,,,,,A19,E,3.31199999999995
2.9,-1.34,E,B,740,28.6,6.2669,H,0.6093,0.598420000000001,0.57,15,25,15,76,3.1594568287351,2.68075124862372,2.38690476190476,415,6.6,22,,,,,,A19,E,2.66400000000019
3.7,-1.04,E,B,740,22.4,6.4017,H,0.6122,0.596390000000001,0.57,15,25,15,76,3.09292844088289,2.624302919537,2.38690476190476,415,6.6,22,,,,,,A19,E,2.16000000000008
1.8,-0.67,E,B,740,26,6.5808,H,0.6151,0.594360000000001,0.59,15,25,15,76,3.00875273522976,2.5528811086798,2.38690476190476,415,6.6,22,,,,,,A19,E,1.15199999999987
1.9,-0.37,E,B,740,31.8,6.7412,H,0.618,0.592330000000001,0.57,15,25,15,76,2.93716252299294,2.49213789829704,2.41347578459196,415,6.6,22,,,,,,A19,E,1.44000000000048
0.8,-0.39,E,B,740,35.7,6.917,H,0.6209,0.590300000000001,1.59,15,25,15,76,2.86251264999277,2.42879861211508,2.49148919805731,415,6.6,22,,,,,,A19,E,0.215999999999497
2.4,0.3,E,B,740,31,7.0867,H,0.6238,0.588270000000001,0.57,15,25,15,76,2.79396616196537,2.37063795560698,2.61634736342044,415,6.6,22,,,,,,A19,E,1.44000000000048
0.3,-0.21,E,B,740,26.6,7.2959,H,0.6267,0.586240000000001,2.59,15,25,15,76,2.7138529859236,2.30266313957154,2.78174956977335,415,6.6,22,,,,,,A19,E,0.36000000000044
0.4,0.1,E,B,740,23.3999999999996,7.4478,H,0.6296,0.584210000000001,0.57,15,25,15,76,2.65850318214775,2.25569966970112,2.98095452038566,415,6.6,22,,,,,,A19,E,0.144000000000304
0.3,-0.1,A,B,748,17.4,5.5134,H,0.5745,0.6228,0.57,15,25,15,84,3.59125040809664,3.59125040809664,3.15889207199906,415,6.77,30,,,,,,A19,F,0
0.2,0.3,B,B,748,21,5.524,H,0.5774,0.620750000000002,0.57,15,25,15,84,3.58435916002897,3.58435916002897,2.93277831658292,415,6.77,30,,,,,,A19,F,0.216000000000136
1.5,0,E,B,748,41.5,5.5393,H,0.5803,0.618720000000002,0.57,15,25,15,84,3.5744588666438,3.5744588666438,2.72165995580063,415,6.77,30,,,,,,A19,F,0.863999999999905
4.3,-0.7,E,B,748,59,5.5548,H,0.5832,0.616690000000002,0.57,15,25,15,84,3.56448476992871,3.56448476992871,2.52929474456965,415,6.77,30,,,,,,A19,F,2.80799999999985
2.7,-1,E,B,748,52.8,5.5856,H,0.5861,0.614660000000002,0.57,15,25,15,84,3.54482956173016,3.54482956173016,2.36027236223194,415,6.77,30,,,,,,A19,F,1.72799999999981
4.2,-1.2,E,B,748,42.4,5.6278,H,0.589,0.612630000000002,0.57,15,25,15,84,3.51824869398344,3.51824869398344,2.21993109623553,415,6.77,30,,,,,,A19,F,3.02399999999999
