A,B,E1,E2,E3,F2,F3,F4,G11,G12,G13,G14,G21,G22,G23,G24,G25,G26,G31,G32,G33,G35,J,C_A,C_B,C_C,C_D,C_E,D_A,D_B,F1_A,F1_D,F1_G,F1_H,F1_L,F1_M,H_A1,H_A10,H_A11,H_A12,H_A13,H_A14,H_A15,H_A16,H_A17,H_A18,H_A19,H_A2,H_A20,H_A3,H_A4,H_A5,H_A6,H_A7,H_A8,H_A9,I_A,I_B,I_C,I_D,I_E,I_F,I_G
0.61,-0.014768547534755322,-0.2528866313003479,0.21386826839160136,-0.5243462527443337,-0.10847123477889571,-0.1509104077609687,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.15213074820490363,0.6636671087274438,0.1372264913200383,0.01909581093318264,-0.3129035690705344,-0.26429539504081134,-0.2020723795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.07672883647154113,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.83,-0.024026487999074066,-0.2528866313003479,0.4399664596060716,-0.5235814475969482,-0.10660026703696023,-0.15188030742652053,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.15213074820490363,0.6605119974811016,0.1361138005841956,0.012854785612340325,-0.3129035690705344,-0.26429539504081134,-0.2020723795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.011348715818357495,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.47,-0.04752741379310368,-0.2528866313003479,0.359863100432945,-0.5220617057556922,-0.1047292992950248,-0.15285020709207237,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.15213074820490363,0.65429445516044,0.13392110397232787,0.007371086344637668,-0.3129035690705344,-0.26429539504081134,-0.2020723795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.0539879249400265,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.49,-0.05963395132337341,-0.2528866313003479,0.22549617536834554,-0.5199794620641012,-0.10285833155308931,-0.1538201067576242,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.15213074820490363,0.6458861153216721,0.1309557943169941,0.002817906541294741,-0.3129035690705344,-0.26429539504081134,-0.2020723795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.02044508043095637,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.46,-0.07316478738666293,-0.2528866313003479,0.1479767955233843,-0.5178577445584515,-0.10098736381115381,-0.15479000642317603,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.15213074820490363,0.6374471002678056,0.12797966665082153,-0.0006191798758043651,-0.3129035690705344,-0.26429539504081134,-0.2020723795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.023856217160729734,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5,-0.07814983225205513,-0.2528866313003479,0.13505689888255742,-0.5143347066537215,-0.09911639606921832,-0.15575990608872792,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.15213074820490363,0.623713580464197,0.12313636349511903,-0.002766727398975757,-0.3129035690705344,-0.26429539504081134,-0.2020723795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.10629202146253106,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.34,-0.06817974252122651,-0.2528866313003479,0.29784759655697607,-0.5110682485403725,-0.09724542832728282,-0.15672980575427972,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.15213074820490363,0.6112819111374918,0.11875217472619948,-0.0034981725623818762,-0.3129035690705344,-0.26429539504081134,-0.2020723795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,0.002295831100557976,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.86,-0.04895171232607915,-0.2528866313003479,0.23324811335284168,-0.5069925772388221,-0.09537446058534733,-0.15769970541983208,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.15213074820490363,0.5961622938022113,0.11342004637161782,-0.0034981725623818762,-0.3129035690705344,-0.26429539504081134,-0.2020723795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,0.03185901609154777,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.97,-0.052512458658540116,-0.2528866313003479,0.16089669216421118,-0.5012886111073547,-0.09350349284341183,-0.1586696050853839,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.15213074820490363,0.5757003733751811,0.10620388582478062,-0.0034981725623818762,-0.3129035690705344,-0.26429539504081134,-0.2020723795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.01021167024177834,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.61,-0.03755732406231931,-0.2528866313003479,0.03686568441227323,-0.49476556333417115,-0.09163252510147635,-0.1596395047509358,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.15213074820490363,0.5532447275041187,0.0982846122469962,-0.0034981725623818762,-0.3129035690705344,-0.26429539504081134,-0.2020723795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,0.010823672924920081,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.31,-0.046103115260083885,-0.2528866313003479,0.04720160172493474,-0.488444818858038,-0.08976155735954093,-0.16060940441648763,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.15213074820490363,0.5323892963637696,0.09092967506409642,-0.0034981725623818762,-0.3129035690705344,-0.26429539504081134,-0.2020723795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,0.01480333244289428,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.37,-0.03898162259525056,-0.2528866313003479,-0.032901757448191904,-0.48179348118916404,-0.08789058961760543,-0.16157930408203947,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.15213074820490363,0.5113443365333757,0.08350789814049776,-0.0034981725623818762,-0.3129035690705344,-0.26429539504081134,-0.2020723795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.03408962734987239,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.41,-0.028299383597956317,-0.2528866313003479,0.013609870458784852,-0.4729562810667952,-0.08601962187566994,-0.1625492037475913,-0.1400037370352418,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.15213074820490363,0.484716991405151,0.07411742093350654,-0.0034981725623818762,-0.3129035690705344,-0.26429539504081134,-0.2020723795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.06081019839946692,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.46,-0.01975359240010323,-0.2528866313003479,0.08854527097558072,-0.4650417813480462,-0.08414865413373444,-0.1635191034131431,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.15213074820490363,0.46207082201171673,0.0661309567745484,-0.002766727398975757,-0.3129035690705344,-0.26429539504081134,-0.2020723795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.06365281234089738,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.66,-0.024738637265583934,-0.2528866313003479,0.13893286787480555,-0.456367410708669,-0.08227768639179896,-0.164489003078695,-0.04749679901489025,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.15213074820490363,0.4384567885238995,0.057803162840730254,-0.0006191798758043651,-0.3129035690705344,-0.26429539504081134,-0.2020723795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.07957145041297158,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.69,0.0008987363278868064,-0.2528866313003479,0.07820935366291921,-0.44799402790148873,-0.08040671864986346,-0.16545890274424682,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.15213074820490363,0.41677344200638305,0.05015625060582459,0.002817906541294741,-0.3129035690705344,-0.26429539504081134,-0.2020723795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.052282356575104987,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.11,-0.013344249001779796,-0.2528866313003479,0.021361808443280995,-0.4376716255251652,-0.07853575090792797,-0.16642880240979865,0.045010139005461254,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.15213074820490363,0.3914311990013421,0.04121898126233984,0.007371086344637668,-0.3129035690705344,-0.26429539504081134,-0.2020723795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.10799758982738226,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.09,0.004459482660436305,-0.2528866313003479,-0.019981860807370175,-0.4301765350807887,-0.07666478316599247,-0.1673987020753505,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.15213074820490363,0.3739223665361607,0.03504426533051704,0.012854785612340325,-0.3129035690705344,-0.26429539504081134,-0.2020723795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.10003827079136285,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1,-0.019753592400147495,-0.25114143060226757,-0.09750124065232627,-0.5256242174744807,-0.1122131702627667,-0.14896105276813643,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.17253891147020975,0.6689787858441423,0.29318929081793726,0.004812896225078389,-0.3129035690705344,-0.24429539504081135,-0.1864473795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.10572349867422375,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.55,-0.004798457803970969,-0.25114143060226757,-0.05098961274534951,-0.5251011894382043,-0.1103422025208312,-0.14994050809541684,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.17253891147020975,0.6667988737277152,0.29212483428046215,-0.000485290267531905,-0.3129035690705344,-0.24429539504081135,-0.1864473795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.07900292762466432,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.55,-0.01726106996745143,-0.25114143060226757,0.21386826839160136,-0.5243462527443337,-0.10847123477889571,-0.1509104077609687,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.17253891147020975,0.6636671087274438,0.290595585599627,-0.005432112035982905,-0.3129035690705344,-0.24429539504081135,-0.1864473795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.08582520108413985,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.25,-0.03221620456362792,-0.25114143060226757,0.4399664596060716,-0.5235814475969482,-0.10660026703696023,-0.15188030742652053,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.17253891147020975,0.6605119974811016,0.28905493688845785,-0.009939519212146876,-0.3129035690705344,-0.24429539504081135,-0.1864473795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,0.002295831100557976,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.7,-0.05215638402524086,-0.25114143060226757,0.359863100432945,-0.5220617057556922,-0.1047292992950248,-0.15285020709207237,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.17253891147020975,0.65429445516044,0.2860188954258734,-0.013899968683265427,-0.3129035690705344,-0.24429539504081135,-0.1864473795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.05171383378686821,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.75,-0.06461899618880985,-0.25114143060226757,0.22549617536834554,-0.5199794620641012,-0.10285833155308931,-0.1538201067576242,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.17253891147020975,0.6458861153216721,0.28191308205694976,-0.017188376319013075,-0.3129035690705344,-0.24429539504081135,-0.1864473795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.011348715818357495,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.8,-0.07957413078498639,-0.25114143060226757,0.1479767955233843,-0.5178577445584515,-0.10098736381115381,-0.15479000642317603,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.17253891147020975,0.6374471002678056,0.27779228990378907,-0.019670716509140325,-0.3129035690705344,-0.24429539504081135,-0.1864473795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.012485761394972551,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8,-0.09702178781390318,-0.25114143060226757,0.13505689888255742,-0.5143347066537215,-0.09911639606921832,-0.15575990608872792,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.17253891147020975,0.623713580464197,0.27108617784204664,-0.021221723053652976,-0.3129035690705344,-0.24429539504081135,-0.1864473795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.09037338339045686,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.75,-0.08705169808307466,-0.25114143060226757,0.29784759655697607,-0.5110682485403725,-0.09724542832728282,-0.15672980575427972,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.17253891147020975,0.6112819111374918,0.26501576262354215,-0.021749989005001823,-0.3129035690705344,-0.24429539504081135,-0.1864473795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,0.022762651478949403,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.3,-0.06212647375606947,-0.25114143060226757,0.23324811335284168,-0.5069925772388221,-0.09537446058534733,-0.15769970541983208,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.17253891147020975,0.5961622938022113,0.2576328156710454,-0.021749989005001823,-0.3129035690705344,-0.24429539504081135,-0.1864473795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,0.04322947185730492,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.4,-0.0720965634868981,-0.25114143060226757,0.16089669216421118,-0.5012886111073547,-0.09350349284341183,-0.1586696050853839,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.17253891147020975,0.5757003733751811,0.24764120876003973,-0.021749989005001823,-0.3129035690705344,-0.24429539504081135,-0.1864473795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,0.007981058983454248,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.25,-0.05464890645798124,-0.25114143060226757,0.03686568441227323,-0.49476556333417115,-0.09163252510147635,-0.1596395047509358,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.17253891147020975,0.5532447275041187,0.23667606072926026,-0.021749989005001823,-0.3129035690705344,-0.24429539504081135,-0.1864473795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,0.03356458445643445,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.55,-0.06960404105420202,-0.25114143060226757,0.04720160172493474,-0.488444818858038,-0.08976155735954093,-0.16060940441648763,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.17253891147020975,0.5323892963637696,0.22649230155293965,-0.021749989005001823,-0.3129035690705344,-0.24429539504081135,-0.1864473795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,0.02162560590236973,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.8,-0.05714142889072162,-0.25114143060226757,-0.032901757448191904,-0.48179348118916404,-0.08789058961760543,-0.16157930408203947,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.17253891147020975,0.5113443365333757,0.21621599504333994,-0.021749989005001823,-0.3129035690705344,-0.24429539504081135,-0.1864473795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.015896898124639253,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.55,-0.044678816727152626,-0.25114143060226757,0.013609870458784852,-0.4729562810667952,-0.08601962187566994,-0.1625492037475913,-0.1400037370352418,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.17253891147020975,0.484716991405151,0.20321379583365895,-0.021749989005001823,-0.3129035690705344,-0.24429539504081135,-0.1864473795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.05398792493999167,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.8,-0.0322162045636722,-0.25114143060226757,0.08854527097558072,-0.4650417813480462,-0.08414865413373444,-0.1635191034131431,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.17253891147020975,0.46207082201171673,0.19215561469048767,-0.021221723053652976,-0.3129035690705344,-0.24429539504081135,-0.1864473795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.052282356575104987,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.45,-0.037201249429064366,-0.25114143060226757,0.13893286787480555,-0.456367410708669,-0.08227768639179896,-0.164489003078695,-0.04749679901489025,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.17253891147020975,0.4384567885238995,0.18062482308981576,-0.019670716509140325,-0.3129035690705344,-0.24429539504081135,-0.1864473795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.08411963271928859,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.9,-0.0072909802367113466,-0.25114143060226757,0.07820935366291921,-0.44799402790148873,-0.08040671864986346,-0.16545890274424682,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.17253891147020975,0.41677344200638305,0.17003679076456277,-0.017188376319013075,-0.3129035690705344,-0.24429539504081135,-0.1864473795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.0431859919625061,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.35,-0.0322162045636722,-0.25114143060226757,0.021361808443280995,-0.4376716255251652,-0.07853575090792797,-0.16642880240979865,0.045010139005461254,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.17253891147020975,0.3914311990013421,0.15766211013512146,-0.013899968683265427,-0.3129035690705344,-0.24429539504081135,-0.1864473795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.10572349867422375,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1,-0.014768547534711051,-0.25114143060226757,-0.019981860807370175,-0.4301765350807887,-0.07666478316599247,-0.1673987020753505,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.17253891147020975,0.3739223665361607,0.14911250346029137,-0.009939519212146876,-0.3129035690705344,-0.24429539504081135,-0.1864473795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.106860544250803,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2,-0.06177039912281455,-0.2493962299041873,-0.09750124065232627,-0.5256242174744807,-0.1122131702627667,-0.14896105276813643,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.19294707473551587,0.6689787858441423,0.4472788587692789,-0.01127788811859376,-0.3129035690705344,-0.19871399969197412,-0.1708223795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.10629202146253106,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,-0.042542368927755765,-0.2493962299041873,-0.05098961274534951,-0.5251011894382043,-0.1103422025208312,-0.14994050809541684,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.19294707473551587,0.6667988737277152,0.44591871986028303,-0.015424294938897456,-0.3129035690705344,-0.19871399969197412,-0.1708223795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.08838355363145195,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6,-0.04823956305956928,-0.2493962299041873,0.21386826839160136,-0.5243462527443337,-0.10847123477889571,-0.1509104077609687,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.19294707473551587,0.6636671087274438,0.44396467987921867,-0.019295720670728718,-0.3129035690705344,-0.19871399969197412,-0.1708223795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.08838355363145195,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.5,-0.07174048885364316,-0.2493962299041873,0.4399664596060716,-0.5235814475969482,-0.10660026703696023,-0.15188030742652053,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.19294707473551587,0.6605119974811016,0.441996073192723,-0.0228232567216396,-0.3129035690705344,-0.19871399969197412,-0.1708223795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,0.019067253355093017,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.9,-0.08740777271632941,-0.2493962299041873,0.359863100432945,-0.5220617057556922,-0.1047292992950248,-0.15285020709207237,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.19294707473551587,0.65429445516044,0.43811668687942157,-0.025922738916428063,-0.3129035690705344,-0.19871399969197412,-0.1708223795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.042617469174233945,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.9,-0.10734795217798693,-0.2493962299041873,0.22549617536834554,-0.5199794620641012,-0.10285833155308931,-0.1538201067576242,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.19294707473551587,0.6458861153216721,0.4328703697969081,-0.02849627532701317,-0.3129035690705344,-0.19871399969197412,-0.1708223795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,-0.0008310442350262226,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,-0.11233299704337876,-0.2493962299041873,0.1479767955233843,-0.5178577445584515,-0.10098736381115381,-0.15479000642317603,-0.14185387579564881,0.5314018043025668,0.8337265787647474,0.8278972935461483,0.19294707473551587,0.6374471002678056,0.42760491315675664,-0.03043897634537368,-0.3129035690705344,-0.19871399969197412,-0.1708223795793761,3.588720912031587e-15,6.623489635547809e-16,5.910909621846898e-15,6.7292576739633015e-15,0.0011587855239434488,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
